,0
1514,DHSA.L
1515,DHSA.MI
1516,DHSA.SW
1517,DHSD.L
1518,DHSG.L
1519,DHYA.L
1520,DHYAN.MX
1521,DHYD.AS
1522,DHYE.AS
1523,DHYE.SW
1524,DI3F.MU
1525,DI3G.BE
1526,DI3G.MU
1527,DI44.BE
1528,DI44.DU
1529,DI44.F
1530,DI44.HA
1531,DI44.HM
1532,DI44.MU
1533,DI4E.BE
1534,DI4E.DU
1535,DI4E.F
1536,DI4E.HM
1537,DI4E.MU
1538,DI4M.BE
1539,DI4M.DU
1540,DI4M.HA
1541,DI7R.F
1542,DIA
1543,DIAL
1544,DIG
1545,DIGE.L
1546,DIGI.F
1547,DIM
1548,DINT
1549,DISW.L
1550,DISW.MI
1551,DIV
1552,DIVA
1553,DIVB
1554,DIVO
1555,DIVS.TO
1556,DJAD.BE
1557,DJAD.DE
1558,DJAD.DU
1559,DJAD.F
1560,DJAM.BE
1561,DJAM.DE
1562,DJAM.DU
1563,DJAM.F
1564,DJAM.HM
1565,DJAM.MU
1566,DJAN
1567,DJCB
1568,DJCI
1569,DJCOME.SW
1570,DJD
1571,DJEC.BE
1572,DJEC.DU
1573,DJEC.F
1574,DJEC.HM
1575,DJEC.MU
1576,DJEE.F
1577,DJEF.BE
1578,DJEF.DU
1579,DJEF.F
1580,DJEF.HM
1581,DJEF.MU
1582,DJEG.HM
1583,DJEK.HM
1584,DJEL.L
1585,DJEN.HM
1586,DJEQ.DU
1587,DJEQ.HM
1588,DJER.BE
1589,DJER.F
1590,DJER.MU
1591,DJET.HM
1592,DJET.MU
1593,DJEU.HM
1594,DJEU.L
1595,DJEV.BE
1596,DJEV.F
1597,DJEV.MU
1598,DJEZ.BE
1599,DJEZ.MU
1600,DJF2.HM
1601,DJFA.BE
1602,DJFA.DU
1603,DJFA.F
1604,DJFA.HA
1605,DJFA.HM
1606,DJFA.MU
1607,DJFB.BE
1608,DJFB.DU
1609,DJFB.F
1610,DJFB.HA
1611,DJFB.HM
1612,DJFB.MU
1613,DJFD.BE
1614,DJFD.DU
1615,DJFD.F
1616,DJFD.HA
1617,DJFD.HM
1618,DJFD.MU
1619,DJFE.BE
1620,DJFE.DU
1621,DJFE.F
1622,DJFE.HA
1623,DJFE.HM
1624,DJFE.MU
1625,DJFF.BE
1626,DJFF.F
1627,DJFF.HA
1628,DJFF.HM
1629,DJFF.MU
1630,DJFG.BE
1631,DJFG.DU
1632,DJFG.F
1633,DJFG.HA
1634,DJFG.HM
1635,DJFG.MU
1636,DJFH.BE
1637,DJFH.DU
1638,DJFH.F
1639,DJFH.HA
1640,DJFH.HM
1641,DJFH.MU
1642,DJFJ.BE
1643,DJFJ.DU
1644,DJFJ.F
1645,DJFJ.HA
1646,DJFJ.HM
1647,DJFJ.MU
1648,DJFK.BE
1649,DJFK.DU
1650,DJFK.F
1651,DJFK.HA
1652,DJFK.HM
1653,DJFK.MU
1654,DJFL.BE
1655,DJFL.DU
1656,DJFL.F
1657,DJFL.HA
1658,DJFL.HM
1659,DJFL.MU
1660,DJLEV.MI
1661,DJMC.AS
1662,DJMC.L
1663,DJMC.MI
1664,DJMC.SW
1665,DJP
1666,DJRE.AX
1667,DJSC.AS
1668,DJSC.L
1669,DJSC.MI
1670,DJSC.SW
1671,DJSXE.SW
1672,DJSXP.SW
1673,DJUL
1674,DJUN
1675,DKD.BE
1676,DKD.DU
1677,DKD.HM
1678,DKD.MU
1679,DKDF.BE
1680,DKDF.DU
1681,DKDF.F
1682,DKDF.HM
1683,DKDF.MU
1684,DKDG.BE
1685,DKDG.DU
1686,DKDG.F
1687,DKDG.HM
1688,DKDG.MU
1689,DKDI.BE
1690,DKDI.DU
1691,DKDI.F
1692,DKDI.HM
1693,DKDI.MU
1694,DKDJ.BE
1695,DKDJ.DU
1696,DKDJ.F
1697,DKDJ.HM
1698,DKDJ.MU
1699,DKDL.BE
1700,DKDL.DU
1701,DKDL.F
1702,DKDL.HM
1703,DKDL.MU
1704,DKDM.BE
1705,DKDM.DU
1706,DKDM.F
1707,DKDM.HM
1708,DKDM.MU
1709,DKDN.HM
1710,DKDP.BE
1711,DKDP.DU
1712,DKDP.F
1713,DKDP.HM
1714,DKDP.MU
1715,DKDR.BE
1716,DKDR.DU
1717,DKDR.F
1718,DKDR.HM
1719,DKDR.MU
1720,DKDU.BE
1721,DKDU.DU
1722,DKDU.F
1723,DKDU.HM
1724,DKDU.MU
1725,DKDY.BE
1726,DKDY.DU
1727,DKDY.F
1728,DKDY.HM
1729,DKDY.MU
1730,DKEB.BE
1731,DKEB.DU
1732,DKEB.F
1733,DKEB.HA
1734,DKEB.HM
1735,DKEB.MU
1736,DKEV.BE
1737,DKEV.HA
1738,DKEV.HM
1739,DKEV.MU
1740,DKEX.BE
1741,DKEX.DU
1742,DKEX.HM
1743,DKEX.MU
1744,DKG.BE
1745,DKG.DE
1746,DKG.DU
1747,DKG.F
1748,DKG.MU
1749,DLB.PA
1750,DLN
1751,DLR-U.TO
1752,DLRTRAC15.MX
1753,DLS
1754,DLTM.L
1755,DMAY
1756,DMDV
1757,DMFC.SW
1758,DMRE
1759,DMRI
1760,DMRL
1761,DMRM
1762,DMRS
1763,DMXF
1764,DNBNOR-OBXO.OL
1765,DNL
1766,DNOV
1767,DNRA.BE
1768,DNRA.DE
1769,DNRA.F
1770,DNRB.BE
1771,DNRC.BE
1772,DOCG.L
1773,DOCT.L
1774,DOG
1775,DOL
1776,DON
1777,DOO
1778,DPST
1779,DPYA.L
1780,DPYAN.MX
1781,DPYE.L
1782,DPYG.L
1783,DQD.TO
1784,DQI.TO
1785,DRCU.TO
1786,DRDR.L
1787,DRFC.TO
1788,DRFD.TO
1789,DRFE.TO
1790,DRFG.TO
1791,DRFU.TO
1792,DRGG.L
1793,DRGN.DE
1794,DRGN.DU
1795,DRGN.F
1796,DRGN.L
1797,DRGN.MI
1798,DRGN.MU
1799,DRIP
1800,DRIP.MX
1801,DRMC.TO
1802,DRMD.TO
1803,DRMU.TO
1804,DRN
1805,DRSK
1806,DRUA
1807,DRUP.BE
1808,DRUP.DE
1809,DRUP.DU
1810,DRUP.F
1811,DRUP.MU
1812,DRV
1813,DRW
1814,DSB.PA
1815,DSD.PA
1816,DSEP
1817,DSI
1818,DSJA
1819,DSLVF
1820,DSOC
1821,DSP5.PA
1822,DSTL
1823,DSTX
1824,DSUS.L
1825,DSUS.MI
1826,DSUS.PA
1827,DTD
1828,DTEC
1829,DTEC.L
1830,DTH
1831,DTJ
1832,DTLA.L
1833,DTLAN.MX
1834,DTLC.SW
1835,DTLE.L
1836,DTLE.SW
1837,DTM.AS
1838,DTN
1839,DTW
1840,DTY
1841,DUAL
1842,DUDE
1843,DUG
1844,DUKB
1845,DUKH
1846,DURA
1847,DUSA
1848,DUSL
1849,DUST
1850,DUST.MX
1851,DVDY.AX
1852,DVLU
1853,DVOL
1854,DVY
1855,DVYA
1856,DVYE
1857,DVYE.MX
1858,DW6D.BE
1859,DW6N.HM
1860,DW6N.MU
1861,DWAS
1862,DWAW
1863,DWCR
1864,DWEQ
1865,DWFI
1866,DWLD
1867,DWM
1868,DWMC
1869,DWMF
1870,DWPP
1871,DWS5.BE
1872,DWS5.DU
1873,DWS5.F
1874,DWS5.HA
1875,DWS5.HM
1876,DWS5.MU
1877,DWS6.HA
1878,DWS6.HM
1879,DWS6.MU
1880,DWS8.HA
1881,DWSA.BE
1882,DWSA.DU
1883,DWSA.F
1884,DWSA.HA
1885,DWSA.HM
1886,DWSA.MU
1887,DWSC.BE
1888,DWSC.DU
1889,DWSC.F
1890,DWSC.HA
1891,DWSC.HM
1892,DWSC.MU
1893,DWSE.BE
1894,DWSE.DU
1895,DWSE.F
1896,DWSE.HM
1897,DWSE.MU
1898,DWSH
1899,DWSM.BE
1900,DWSM.DU
1901,DWSM.F
1902,DWSM.HA
1903,DWSM.HM
1904,DWSM.MU
1905,DWSN.BE
1906,DWSN.DU
1907,DWSN.F
1908,DWSN.HA
1909,DWSN.HM
1910,DWSN.MU
1911,DWSS.BE
1912,DWSS.DU
1913,DWSS.F
1914,DWSS.HA
1915,DWSS.HM
1916,DWSS.MU
1917,DWST.BE
1918,DWST.DU
1919,DWST.F
1920,DWST.HM
1921,DWST.MU
1922,DWSU.DU
1923,DWSU.F
1924,DWSW.F
1925,DWSY.BE
1926,DWSY.DU
1927,DWSY.F
1928,DWSY.HM
1929,DWUS
1930,DWW0.BE
1931,DWW0.F
1932,DWW0.HM
1933,DWW2.F
1934,DWW4.DU
1935,DWWB.BE
1936,DWWB.DU
1937,DWWB.F
1938,DWWB.HA
1939,DWWB.HM
1940,DWWB.MU
1941,DWWD.BE
1942,DWWD.DU
1943,DWWD.F
1944,DWWD.HA
1945,DWWD.HM
1946,DWWD.MU
1947,DWWE.BE
1948,DWWE.DU
1949,DWWE.F
1950,DWWE.HA
1951,DWWE.HM
1952,DWWE.MU
1953,DWWH.BE
1954,DWWH.DU
1955,DWWH.F
1956,DWWH.HA
1957,DWWH.HM
1958,DWWH.MU
1959,DWWJ.BE
1960,DWWJ.DU
1961,DWWJ.F
1962,DWWJ.HA
1963,DWWJ.HM
1964,DWWJ.MU
1965,DWWM.BE
1966,DWWM.DU
1967,DWWM.F
1968,DWWM.HA
1969,DWWM.HM
1970,DWWM.MU
1971,DWWN.BE
1972,DWWN.DU
1973,DWWN.F
1974,DWWN.HA
1975,DWWN.HM
1976,DWWN.MU
1977,DWWS.BE
1978,DWWS.DU
1979,DWWS.F
1980,DWWS.HM
1981,DWWV.BE
1982,DWWV.DU
1983,DWWV.F
1984,DWWV.HA
1985,DWWV.HM
1986,DWWV.MU
1987,DWWW.BE
1988,DWWW.DU
1989,DWWW.F
1990,DWWW.HA
1991,DWWW.HM
1992,DWWW.MU
1993,DWWY.BE
1994,DWWY.DU
1995,DWWY.F
1996,DWWY.HA
1997,DWWY.HM
1998,DWWY.MU
1999,DWX
2000,DXB.TO
2001,DXC.TO
2002,DXD
2003,DXD.MX
2004,DXET.BE
2005,DXET.DE
2006,DXET.DU
2007,DXET.F
2008,DXET.HM
2009,DXET.MU
2010,DXF.TO
2011,DXG.TO
2012,DXGE
2013,DXJ
2014,DXJA.L
2015,DXJA.SW
2016,DXJD.SW
2017,DXJF.MI
2018,DXJF.SW
2019,DXJG.L
2020,DXJP.L
2021,DXJP.SW
2022,DXJS
2023,DXJZ.L
2024,DXJZ.MI
2025,DXJZ.SW
2026,DXK1.HM
2027,DXL0.MU
2028,DXL1.MU
2029,DXL2.MU
2030,DXL3.MU
2031,DXL4.MU
2032,DXM.TO
2033,DXN.TO
2034,DXO.TO
2035,DXP.TO
2036,DXQA.BE
2037,DXQA.DU
2038,DXQA.F
2039,DXQA.HM
2040,DXQA.MU
2041,DXQC.DU
2042,DXQC.F
2043,DXQC.HM
2044,DXQC.MU
2045,DXQE.HM
2046,DXQH.DU
2047,DXQH.F
2048,DXQK.BE
2049,DXQK.MU
2050,DXQL.DU
2051,DXQL.F
2052,DXQM.HM
2053,DXQM.MU
2054,DXQN.BE
2055,DXQN.DU
2056,DXQN.F
2057,DXQN.MU
2058,DXQP.BE
2059,DXQP.DU
2060,DXQP.F
2061,DXQP.HA
2062,DXQP.HM
2063,DXQP.MU
2064,DXRA.BE
2065,DXRA.DU
2066,DXRA.F
2067,DXRA.HM
2068,DXRA.MU
2069,DXS1.DE
2070,DXSA.BE
2071,DXSA.DE
2072,DXSA.DU
2073,DXSA.F
2074,DXSA.HM
2075,DXSA.MU
2076,DXSB.BE
2077,DXSB.DE
2078,DXSB.DU
2079,DXSB.F
2080,DXSB.HM
2081,DXSB.MU
2082,DXSC.BE
2083,DXSC.DE
2084,DXSC.DU
2085,DXSC.F
2086,DXSC.HM
2087,DXSC.MU
2088,DXSCF
2089,DXSD.BE
2090,DXSD.DE
2091,DXSD.DU
2092,DXSD.F
2093,DXSD.HM
2094,DXSD.MU
2095,DXSE.BE
2096,DXSE.DE
2097,DXSE.DU
2098,DXSE.F
2099,DXSE.HM
2100,DXSE.MU
2101,DXSF.BE
2102,DXSF.DE
2103,DXSF.DU
2104,DXSF.F
2105,DXSF.HM
2106,DXSF.MU
2107,DXSG.BE
2108,DXSG.DE
2109,DXSG.DU
2110,DXSG.F
2111,DXSG.HM
2112,DXSG.MU
2113,DXSH.BE
2114,DXSH.DE
2115,DXSH.DU
2116,DXSH.F
2117,DXSH.HM
2118,DXSH.MU
2119,DXSI.BE
2120,DXSI.DE
2121,DXSI.DU
2122,DXSI.F
2123,DXSI.HM
2124,DXSI.MU
2125,DXSK.BE
2126,DXSK.DE
2127,DXSK.DU
2128,DXSK.F
2129,DXSK.HM
2130,DXSK.MU
2131,DXSL.BE
2132,DXSL.DE
2133,DXSL.DU
2134,DXSL.F
2135,DXSL.HM
2136,DXSL.MU
2137,DXSM.BE
2138,DXSM.DE
2139,DXSM.DU
2140,DXSM.HM
2141,DXSM.MU
2142,DXSN.BE
2143,DXSN.DE
2144,DXSN.DU
2145,DXSN.F
2146,DXSN.HM
2147,DXSN.MU
2148,DXSP.BE
2149,DXSP.DE
2150,DXSP.DU
2151,DXSP.F
2152,DXSP.HM
2153,DXSP.MU
2154,DXSQ.BE
2155,DXSQ.DE
2156,DXSQ.DU
2157,DXSQ.F
2158,DXSQ.HM
2159,DXSQ.MU
2160,DXST.BE
2161,DXST.DE
2162,DXST.DU
2163,DXST.F
2164,DXST.HM
2165,DXST.MU
2166,DXSU.BE
2167,DXSU.DE
2168,DXSU.DU
2169,DXSU.F
2170,DXSU.HM
2171,DXSU.MU
2172,DXSV.BE
2173,DXSV.DE
2174,DXSV.DU
2175,DXSV.F
2176,DXSV.HM
2177,DXSV.MU
2178,DXSW.BE
2179,DXSW.DE
2180,DXSW.DU
2181,DXSW.F
2182,DXSW.HM
2183,DXSW.MU
2184,DXSZ.BE
2185,DXSZ.DE
2186,DXSZ.DU
2187,DXSZ.F
2188,DXSZ.HM
2189,DXSZ.MU
2190,DXU.TO
2191,DXV.TO
2192,DXW.F
2193,DXW.HM
2194,DXW.MU
2195,DXW.TO
2196,DXWA.BE
2197,DXWA.DU
2198,DXWA.F
2199,DXWA.HM
2200,DXWA.MU
2201,DXZ.TO
2202,DYHG
2203,DZ71.BE
2204,DZ71.DU
2205,DZ71.HM
2206,DZ71.MU
2207,DZ7F.BE
2208,DZ7F.DU
2209,DZ7F.HA
2210,DZ7F.HM
2211,DZ7F.MU
2212,DZ7G.BE
2213,DZ7G.DU
2214,DZ7G.F
2215,DZ7G.HM
2216,DZ7G.MU
2217,DZ7I.DU
2218,DZ7L.BE
2219,DZ7L.DU
2220,DZ7L.F
2221,DZ7L.HA
2222,DZ7L.HM
2223,DZ7L.MU
2224,DZ7P.BE
2225,DZ7P.HM
2226,DZF0.BE
2227,DZF0.DU
2228,DZF0.F
2229,DZF0.HM
2230,DZF0.MU
2231,DZZ
2232,DZZF.AX
2233,E18J.BE
2234,E18J.MU
2235,E18L.MU
2236,E18M.MU
2237,E4PA.BE
2238,E4PA.DU
2239,E4PB.BE
2240,E4PB.DU
2241,E4PB.HM
2242,E4PB.MU
2243,E571.DU
2244,E571.MU
2245,E5P1.BE
2246,E903.DE
2247,E903.DU
2248,E903.F
2249,E907.DE
2250,E908.F
2251,EAAI-U.NE
2252,EAAI.NE
2253,EABE.DE
2254,EABE.DU
2255,EABE.F
2256,EABE.MU
2257,EABG.DE
2258,EABG.DU
2259,EABG.F
2260,EABG.MU
2261,EACW.MI
2262,EACW.SW
2263,EAFT-U.NE
2264,EAFT.NE
2265,EAGB-U.NE
2266,EAGB.NE
2267,EAGG
2268,EAGG.MX
2269,EAGG.PA
2270,EAGG.SW
2271,EAI
2272,EALU.MI
2273,EAOA
2274,EAOK
2275,EAOM
2276,EAOR
2277,EARK-U.NE
2278,EARK.NE
2279,EAS3.BE
2280,EAS3.F
2281,EAS3.MU
2282,EAS5.BE
2283,EAS5.F
2284,EAS5.MU
2285,EAS7.BE
2286,EAS7.MU
2287,EASG
2288,EATX
2289,EAUSF
2290,EAUT-U.NE
2291,EAUT.NE
2292,EBBB.MI
2293,EBBB.PA
2294,EBIZ
2295,EBIZ.MX
2296,EBLU
2297,EBND
2298,EBRT.MI
2299,EBUL.MI
2300,EBUY.DE
2301,EBUY.DU
2302,EBUY.F
2303,EBUY.L
2304,EBUY.MI
2305,EBUY.MU
2306,EBUY.PA
2307,EBUY.SW
2308,ECAR.L
2309,ECAR.MI
2310,ECAR.SW
2311,ECARN.MX
2312,ECB.PA
2313,ECBC.DE
2314,ECBC.F
2315,ECBC.MI
2316,ECBD.BE
2317,ECBD.DE
2318,ECBD.DU
2319,ECBD.F
2320,ECBD.MI
2321,ECBF.DE
2322,ECBF.F
2323,ECBI.DE
2324,ECBI.DU
2325,ECBI.F
2326,ECBV.DE
2327,ECBV.F
2328,ECCX
2329,ECCY
2330,ECDC.DE
2331,ECDC.F
2332,ECH
2333,ECLM.BE
2334,ECLM.DE
2335,ECLM.DU
2336,ECLM.F
2337,ECLM.MU
2338,ECLN
2339,ECNS
2340,ECOEUA.MI
2341,ECOEUA.SW
2342,ECOG.L
2343,ECON
2344,ECOZ
2345,ECR3.DE
2346,ECR3.MU
2347,ECRD.MI
2348,ECRN.MI
2349,ECRP.L
2350,ECRP.MI
2351,ECRP.PA
2352,ECRP3.MI
2353,ECRP3.PA
2354,ECTN.MI
2355,EDC
2356,EDC.MX
2357,EDEN
2358,EDEU.DE
2359,EDEU.DU
2360,EDEU.F
2361,EDEU.PA
2362,EDGE-U.TO
2363,EDGF.TO
2364,EDIV
2365,EDMA.MU
2366,EDMF.BE
2367,EDMF.DE
2368,EDMF.F
2369,EDMF.SW
2370,EDMJ.BE
2371,EDMJ.DE
2372,EDMJ.DU
2373,EDMJ.F
2374,EDMJ.MU
2375,EDMJ.SW
2376,EDMJN.MX
2377,EDMU.BE
2378,EDMU.DE
2379,EDMU.DU
2380,EDMU.F
2381,EDMU.MU
2382,EDMU.SW
2383,EDMW.BE
2384,EDMW.DE
2385,EDMW.DU
2386,EDMW.F
2387,EDMW.MU
2388,EDMW.SW
2389,EDNM.BE
2390,EDNM.MU
2391,EDNN.BE
2392,EDNN.MU
2393,EDNP.BE
2394,EDNP.MU
2395,EDOC
2396,EDOC.L
2397,EDOC.MX
2398,EDOG
2399,EDOG.L
2400,EDOW
2401,EDSA.BE
2402,EDSB.BE
2403,EDSE.BE
2404,EDSF.BE
2405,EDSG.BE
2406,EDSG.MU
2407,EDSRI.MI
2408,EDUT
2409,EDUT.MX
2410,EDV
2411,EDVD.L
2412,EDZ
2413,EDZ.MX
2414,EEA.PA
2415,EEAA.BE
2416,EEAA.DE
2417,EEAA.DU
2418,EEAA.F
2419,EEAA.MU
2420,EEDG.L
2421,EEDM.L
2422,EEDS.L
2423,EEE.PA
2424,EEEA.SW
2425,EEEG.SW
2426,EEEH.PA
2427,EEEH.SW
2428,EEG
2429,EEH
2430,EEI.L
2431,EEI.SW
2432,EEIA.MI
2433,EEIE.L
2434,EEIP.L
2435,EEJD.L
2436,EEJG.L
2437,EELV
2438,EEM
2439,EEMA
2440,EEMA.MX
2441,EEMD
2442,EEMK.MI
2443,EEMK.PA
2444,EEMO
2445,EEMS
2446,EEMU.MI
2447,EEMU.PA
2448,EEMV
2449,EEMV.MX
2450,EEMX
2451,EENG.MI
2452,EEO
2453,EEP.DE
2454,EEP.DU
2455,EEP.F
2456,EEP.PA
2457,EEPG.DE
2458,EEPG.DU
2459,EEPG.F
2460,EEPG.MU
2461,EES
2462,EESG.L
2463,EESG.MI
2464,EESG.PA
2465,EESM.DE
2466,EESM.DU
2467,EESM.MI
2468,EESM.MU
2469,EESM.PA
2470,EET
2471,EEU.AX
2472,EEUD.L
2473,EEUE.MI
2474,EEUE.PA
2475,EEUX.DE
2476,EEUX.F
2477,EEV
2478,EEWD.L
2479,EEWG.L
2480,EEX5.SW
2481,EEXF.L
2482,EEXU.DE
2483,EEXU.DU
2484,EEXU.F
2485,EEXU.PA
2486,EFA
2487,EFAD
2488,EFAS
2489,EFAV
2490,EFAV.MX
2491,EFAX
2492,EFCM.MI
2493,EFEP.L
2494,EFG
2495,EFIE.L
2496,EFIE.MI
2497,EFIE.SW
2498,EFIM.L
2499,EFIM.MI
2500,EFIM.SW
2501,EFIS.L
2502,EFIV
2503,EFIW.L
2504,EFIW.MI
2505,EFIW.SW
2506,EFMSF
2507,EFN
2508,EFNL
2509,EFNL.MX
2510,EFNT.DE
2511,EFNT.DU
2512,EFNT.F
2513,EFNT.MI
2514,EFNT.MU
2515,EFO
2516,EFQ2.DE
2517,EFQ2.DU
2518,EFQ2.F
2519,EFQ2.MU
2520,EFQ8.DE
2521,EFQ8.DU
2522,EFQ8.F
2523,EFQ8.HM
2524,EFRN.BE
2525,EFRN.DE
2526,EFRN.DU
2527,EFRN.F
2528,EFRN.L
2529,EFU
2530,EFV
2531,EFZ
2532,EGB3.MI
2533,EGDM.L
2534,EGIF.TO
2535,EGIS
2536,EGMW.L
2537,EGOG.L
2538,EGOV.L
2539,EGOV.MI
2540,EGOV.PA
2541,EGPT
2542,EGRA.L
2543,EGRA.MI
2544,EGRG.L
2545,EGRI.PA
2546,EGRP.L
2547,EGRW.L
2548,EGRW.SW
2549,EGUSAS.SW
2550,EGV2.BE
2551,EGV2.DU
2552,EGV2.MU
2553,EGV3.BE
2554,EGV3.DE
2555,EGV3.DU
2556,EGV3.F
2557,EGV3.MU
2558,EGV5.BE
2559,EGV5.DE
2560,EGV5.F
2561,EGV7.F
2562,EHBA.DE
2563,EHBA.DU
2564,EHBA.F
2565,EHBA.MI
2566,EHBD.DE
2567,EHBD.DU
2568,EHBD.F
2569,EHDL.BE
2570,EHDL.DE
2571,EHDL.DU
2572,EHDL.F
2573,EHDL.MU
2574,EHDV.BE
2575,EHDV.DE
2576,EHDV.DU
2577,EHDV.F
2578,EHDV.MU
2579,EHE-B.TO
2580,EHEF.L
2581,EHF1.BE
2582,EHF1.DE
2583,EHF1.F
2584,EHF1.MU
2585,EHLT.BE
2586,EHLT.DE
2587,EHLT.DU
2588,EHLT.F
2589,EHLT.MU
2590,EHQ1.HM
2591,EHQ3.HM
2592,EHQ5.BE
2593,EHQ5.DU
2594,EHQ5.MU
2595,EHQ6.HM
2596,EHQ6.MU
2597,EHQ7.MU
2598,EHQ8.HM
2599,EHQ8.MU
2600,EHYA.AS
2601,EHYA.SW
2602,EHYB.L
2603,EHYB.MI
2604,EHYB.SW
2605,EHYD.AS
2606,EHYS.MI
2607,EIBB.BE
2608,EIBB.DE
2609,EIBB.F
2610,EIBB.MI
2611,EIBB.MU
2612,EIBX.BE
2613,EIBX.DE
2614,EIBX.F
2615,EIBX.MI
2616,EIBX.MU
2617,EIDO
2618,EIDO.MX
2619,EIMI.L
2620,EIMI.MI
2621,EIMI.SW
2622,EIMIN.MX
2623,EIMT.MI
2624,EIMU.L
2625,EINC
2626,EIRL
2627,EIRL.MX
2628,EIS
2629,EIT-PB.TO
2630,EJAH.DE
2631,EJAH.F
2632,EJAH.MI
2633,EJAH.PA
2634,EJAN
2635,EJAP.BE
2636,EJAP.DE
2637,EJAP.DU
2638,EJAP.F
2639,EJAP.MU
2640,EJAP.PA
2641,EJF.F
2642,EJF.MU
2643,EJP3.MI
2644,EJUL
2645,EKAR
2646,EKLD.DE
2647,EKLD.PA
2648,EKLDC.PA
2649,EKUS.BE
2650,EKUS.DE
2651,EKUS.DU
2652,EKUS.F
2653,EKUS.MI
2654,EKUS.MU
2655,EKUS.PA
2656,EL4D.F
2657,EL4S.DE
2658,EL4X.DE
2659,ELC
2660,ELCR.DE
2661,ELCR.DU
2662,ELCR.F
2663,ELCR.L
2664,ELCR.MI
2665,ELCR.MU
2666,ELCR.PA
2667,ELCR.SW
2668,ELD
2669,ELF1.DE
2670,ELFA.BE
2671,ELFA.DE
2672,ELFA.DU
2673,ELFA.F
2674,ELFA.MU
2675,ELFB.BE
2676,ELFB.DE
2677,ELFB.DU
2678,ELFB.F
2679,ELFB.MU
2680,ELFC.BE
2681,ELFC.DE
2682,ELFC.DU
2683,ELFC.F
2684,ELFC.MU
2685,ELFD.BE
2686,ELFD.DE
2687,ELFD.DU
2688,ELFD.F
2689,ELFD.MU
2690,ELFE.BE
2691,ELFE.DE
2692,ELFE.F
2693,ELFE.MU
2694,ELFF.BE
2695,ELFF.DE
2696,ELFF.F
2697,ELFF.MU
2698,ELFG.BE
2699,ELFG.DE
2700,ELFG.F
2701,ELFG.MU
2702,ELFH.HM
2703,ELFH.MU
2704,ELFI.HM
2705,ELFI.MU
2706,ELFJ.HM
2707,ELFJ.MU
2708,ELFK.HM
2709,ELFK.MU
2710,ELFW.BE
2711,ELFW.DE
2712,ELFW.DU
2713,ELFW.F
2714,ELFW.HM
2715,ELFW.MU
2716,ELFX.HM
2717,ELFX.MU
2718,ELFY.HM
2719,ELFY.MU
2720,ELLE.L
2721,ELLE.PA
2722,ELOVD.MI
2723,ELOVD.SW
2724,ELOVS.SW
2725,ELOW.MI
2726,ELOW.PA
2727,ELOW.SW
2728,ELQC.DE
2729,ELQC.DU
2730,ELQC.F
2731,ELQC.MU
2732,ELQC.PA
2733,ELU
2734,ELV.TO
2735,EMA5.DE
2736,EMA5.DU
2737,EMA5.MU
2738,EMAAA.MI
2739,EMAB.DE
2740,EMAB.DU
2741,EMAB.F
2742,EMAD.L
2743,EMADN.MX
2744,EMAE.MI
2745,EMAE.PA
2746,EMAG
2747,EMAS.L
2748,EMAS.SW
2749,EMB
2750,EMBC.SW
2751,EMBD
2752,EMBE.L
2753,EMBE.MI
2754,EMBE.SW
2755,EMBH
2756,EMBH.MI
2757,EMBMXXN.MX
2758,EMCA.L
2759,EMCAN.MX
2760,EMCB
2761,EMCH.SW
2762,EMCP.L
2763,EMCR.L
2764,EMCR.MI
2765,EMCR.SW
2766,EMCRN.MX
2767,EMDA.SW
2768,EMDD.L
2769,EMDE.MI
2770,EMDL.L
2771,EMDL.SW
2772,EMDV
2773,EMDV.L
2774,EMDV.MI
2775,EMDV.SW
2776,EMEC.BE
2777,EMEC.DE
2778,EMEC.F
2779,EMEC.MU
2780,EMEH.DE
2781,EMEH.DU
2782,EMEH.F
2783,EMEH.PA
2784,EMER
2785,EMES.L
2786,EMES.SW
2787,EMFM
2788,EMGA.L
2789,EMGAN.MX
2790,EMGB.L
2791,EMGEAS.MI
2792,EMGF
2793,EMGU.L
2794,EMGX
2795,EMHD.L
2796,EMHD.MI
2797,EMHD.PA
2798,EMHD.SW
2799,EMHE.MI
2800,EMHF.L
2801,EMHG.L
2802,EMHY
2803,EMHY.MX
2804,EMID.L
2805,EMIE.DE
2806,EMIE.F
2807,EMIE.MU
2808,EMIF
2809,EMIG.DE
2810,EMIG.DU
2811,EMIG.F
2812,EMIG.L
2813,EMIG.MI
2814,EMIGE.MI
2815,EMIL.L
2816,EMIM.AS
2817,EMIM.L
2818,EMKT.AX
2819,EMKT.MI
2820,EMKTB.MI
2821,EMKX.DE
2822,EMKX.F
2823,EMKX.MU
2824,EMLB.L
2825,EMLBN.MX
2826,EMLC
2827,EMLC.MI
2828,EMLC.MX
2829,EMLC.SW
2830,EMLD.MI
2831,EMLD.PA
2832,EMLI.L
2833,EMLI.MI
2834,EMLI.SW
2835,EMLOC.MI
2836,EMLOC.SW
2837,EMLP
2838,EMLP.L
2839,EMLV.SW
2840,EMMEUA.MI
2841,EMMF
2842,EMMUKD.SW
2843,EMMUSA-USD.SW
2844,EMMUSA.SW
2845,EMMUSC.MI
2846,EMMUSC.SW
2847,EMMV.L
2848,EMMV.MI
2849,EMMV.PA
2850,EMMV.SW
2851,EMND.BE
2852,EMND.DE
2853,EMND.DU
2854,EMND.F
2855,EMND.MU
